,CustomerID,ProdTaken,TypeofContact,CityTier,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome_median,DurationOfPitch_mean,Age_mean
4262,204262,0,Self Enquiry,1,Salaried,Female,3,4.0,Super Deluxe,3.0,Single,4.0,0,3,0,0.0,AVP,34670.0,30.0,43.0
4263,204263,0,Company Invited,3,Salaried,Male,4,4.0,Deluxe,3.0,Married,3.0,0,1,1,2.0,Manager,23327.0,9.0,30.0
4264,204264,0,Self Enquiry,2,Large Business,Male,3,4.0,Basic,3.0,Married,2.0,1,4,1,2.0,Executive,21374.0,9.0,43.0
4265,204265,0,Self Enquiry,1,Small Business,Female,4,4.0,Basic,4.0,Married,3.0,0,4,0,2.0,Executive,21048.0,9.0,33.0
4266,204266,0,Self Enquiry,3,Small Business,Female,4,4.0,Standard,3.0,Married,5.0,0,4,0,2.0,Senior Manager,31182.0,36.0,49.0
4267,204267,0,Self Enquiry,1,Small Business,Male,3,2.0,Deluxe,5.0,Married,6.0,1,3,1,2.0,Manager,24652.0,13.0,38.0
4268,204268,0,Company Invited,3,Large Business,Female,3,4.0,Deluxe,3.0,Married,2.0,1,3,1,2.0,Manager,23414.0,32.0,31.0
4269,204269,0,Self Enquiry,3,Salaried,Male,3,4.0,Deluxe,3.0,Married,3.0,0,5,0,2.0,Manager,23974.0,7.0,27.0
4270,204270,0,Self Enquiry,1,Salaried,Male,4,5.0,Deluxe,3.0,Unmarried,5.0,0,1,1,1.0,Manager,25459.0,9.0,43.0
4271,204271,1,Company Invited,3,Large Business,Female,4,5.0,Basic,4.0,Single,3.0,1,5,1,3.0,Executive,20852.0,7.0,22.0
4272,204272,0,Company Invited,3,Small Business,Fe Male,3,4.0,Deluxe,3.0,Unmarried,6.0,0,1,1,2.0,Manager,25331.0,7.0,37.0
4273,204273,0,Company Invited,3,Small Business,Male,3,5.0,Standard,3.0,Married,6.0,0,1,0,1.0,Senior Manager,28377.0,10.0,37.0
4274,204274,0,Self Enquiry,1,Small Business,Male,3,4.0,Deluxe,3.0,Married,4.0,0,3,0,2.0,Manager,25433.0,7.0,58.0
4275,204275,0,Self Enquiry,1,Salaried,Female,3,2.0,Basic,3.0,Married,5.0,1,3,0,2.0,Executive,20891.0,17.0,41.0
4276,204276,0,Company Invited,3,Small Business,Male,3,4.0,Basic,3.0,Unmarried,3.0,0,4,1,1.0,Executive,21288.0,16.0,22.0
4277,204277,1,Self Enquiry,3,Small Business,Female,3,4.0,Basic,3.0,Unmarried,3.0,1,1,0,2.0,Executive,21529.0,12.0,34.0
4278,204278,0,Self Enquiry,1,Small Business,Female,4,4.0,Basic,5.0,Married,8.0,0,1,1,3.0,Executive,22130.0,17.0,38.0
4279,204279,0,Company Invited,1,Small Business,Female,2,4.0,Deluxe,3.0,Married,4.0,0,5,1,1.0,Manager,23936.0,14.0,47.0
4280,204280,1,Company Invited,3,Small Business,Male,3,4.0,Deluxe,4.0,Unmarried,3.0,0,3,1,1.0,Manager,28033.0,11.0,42.0
4281,204281,0,Self Enquiry,1,Large Business,Male,4,5.0,Standard,3.0,Single,8.0,0,5,1,2.0,Senior Manager,29174.0,17.0,51.0
4282,204282,1,Self Enquiry,3,Small Business,Male,4,5.0,Deluxe,3.0,Married,4.0,1,3,1,1.0,Manager,25058.0,29.0,41.0
4283,204283,0,Self Enquiry,1,Salaried,Male,3,5.0,Basic,4.0,Unmarried,2.0,1,3,1,1.0,Executive,21335.0,16.0,32.0
4284,204284,1,Self Enquiry,3,Salaried,Female,3,2.0,Basic,4.0,Unmarried,3.0,0,5,0,2.0,Executive,21394.0,19.0,22.0
4285,204285,0,Self Enquiry,1,Salaried,Male,3,4.0,Basic,3.0,Single,2.0,0,3,0,1.0,Executive,20879.0,30.0,30.0
4286,204286,0,Self Enquiry,1,Salaried,Male,4,5.0,Deluxe,4.0,Unmarried,2.0,0,1,0,2.0,Manager,25218.0,16.0,36.0
4287,204287,0,Self Enquiry,1,Small Business,Male,3,4.0,Basic,4.0,Married,3.0,0,3,0,1.0,Executive,22494.0,7.0,28.0
4288,204288,0,Self Enquiry,3,Salaried,Male,4,4.0,Deluxe,3.0,Unmarried,3.0,0,3,1,2.0,Manager,23931.0,16.0,29.0
4289,204289,0,Self Enquiry,1,Salaried,Male,3,5.0,Standard,3.0,Single,2.0,0,1,1,1.0,Senior Manager,29643.0,14.0,50.0
4290,204290,0,Self Enquiry,3,Salaried,Female,3,4.0,Deluxe,3.0,Married,6.0,0,3,1,1.0,Manager,23614.0,21.0,52.0
4291,204291,0,Self Enquiry,1,Salaried,Female,4,4.0,Basic,3.0,Married,6.0,0,5,1,1.0,Executive,21221.0,9.0,37.0
4292,204292,1,Company Invited,3,Small Business,Male,4,2.0,Deluxe,3.0,Unmarried,2.0,1,1,0,1.0,Manager,23982.0,26.0,35.0
4293,204293,0,Self Enquiry,1,Salaried,Female,4,4.0,Super Deluxe,3.0,Single,4.0,1,5,0,0.0,AVP,35337.0,9.0,56.0
4294,204294,0,Self Enquiry,3,Small Business,Female,4,4.0,Deluxe,3.0,Married,3.0,1,1,0,1.0,Manager,22938.0,17.0,25.0
4295,204295,0,Self Enquiry,3,Large Business,Male,4,4.0,Basic,4.0,Married,3.0,0,3,1,1.0,Executive,21154.0,9.0,31.0
4296,204296,1,Company Invited,1,Large Business,Male,4,4.0,Basic,5.0,Unmarried,2.0,0,3,0,2.0,Executive,21780.0,10.0,27.0
4297,204297,0,Self Enquiry,1,Small Business,Female,3,4.0,Basic,4.0,Married,3.0,0,1,1,2.0,Executive,20922.0,18.0,23.0
4298,204298,0,Self Enquiry,3,Small Business,Male,4,5.0,Standard,3.0,Married,3.0,0,1,1,2.0,Senior Manager,26274.0,9.0,37.0
4299,204299,1,Company Invited,1,Large Business,Male,3,4.0,Basic,3.0,Single,2.0,1,4,1,1.0,Executive,20963.0,11.0,31.0
4300,204300,0,Self Enquiry,1,Salaried,Female,4,4.0,Basic,5.0,Married,3.0,0,4,1,2.0,Executive,21712.0,21.0,38.0
4301,204301,0,Self Enquiry,3,Small Business,Female,3,4.0,Deluxe,4.0,Married,2.0,0,1,0,1.0,Manager,24393.0,9.0,41.0
4302,204302,0,Self Enquiry,1,Salaried,Female,4,4.0,Basic,5.0,Married,5.0,0,3,0,3.0,Executive,21254.0,7.0,43.0
4303,204303,0,Self Enquiry,1,Salaried,Male,3,4.0,Deluxe,4.0,Unmarried,4.0,1,5,0,2.0,Manager,22875.0,17.0,38.0
4304,204304,0,Self Enquiry,1,Salaried,Male,3,5.0,Super Deluxe,4.0,Married,3.0,0,3,1,2.0,AVP,33014.0,19.0,44.0
4305,204305,0,Self Enquiry,1,Small Business,Female,4,5.0,Deluxe,3.0,Married,8.0,0,5,1,2.0,Manager,22126.0,9.0,41.0
4306,204306,0,Self Enquiry,1,Small Business,Male,3,4.0,King,5.0,Married,0.0,0,4,1,1.0,VP,38084.0,12.0,55.0
4307,204307,0,Company Invited,3,Small Business,Female,4,4.0,Deluxe,3.0,Married,2.0,0,1,0,1.0,Manager,25216.0,11.0,35.0
4308,204308,0,Self Enquiry,1,Small Business,Female,3,4.0,Deluxe,5.0,Married,3.0,0,1,1,1.0,Manager,22984.0,14.0,32.0
4309,204309,0,Company Invited,1,Small Business,Male,4,4.0,Basic,3.0,Married,2.0,0,4,1,3.0,Executive,20936.0,28.0,44.0
4310,204310,0,Self Enquiry,1,Salaried,Female,4,4.0,Deluxe,3.0,Married,6.0,1,1,1,1.0,Manager,23200.0,15.0,44.0
4311,204311,0,Self Enquiry,3,Salaried,Female,4,5.0,Deluxe,3.0,Unmarried,3.0,1,1,0,3.0,Manager,23165.0,11.0,26.0
4312,204312,0,Company Invited,1,Small Business,Female,4,4.0,Deluxe,3.0,Married,5.0,1,3,1,3.0,Manager,23127.0,32.0,38.0
4313,204313,0,Self Enquiry,1,Salaried,Male,4,5.0,Basic,5.0,Married,3.0,0,4,1,2.0,Executive,20896.0,7.0,32.0
4314,204314,0,Company Invited,1,Salaried,Male,3,4.0,King,3.0,Married,0.0,1,3,0,1.0,VP,37875.0,7.0,40.0
4315,204315,0,Company Invited,3,Salaried,Female,3,2.0,Super Deluxe,5.0,Married,2.0,0,3,1,1.0,AVP,31890.0,13.0,57.0
4316,204316,0,Self Enquiry,3,Large Business,Fe Male,3,4.0,Deluxe,3.0,Unmarried,2.0,0,1,1,2.0,Manager,25255.0,19.0,31.0
4317,204317,0,Self Enquiry,3,Small Business,Male,3,2.0,Standard,5.0,Married,3.0,0,3,1,2.0,Senior Manager,27070.0,7.0,42.0
4318,204318,0,Self Enquiry,1,Small Business,Male,4,4.0,Deluxe,5.0,Married,3.0,0,1,0,2.0,Manager,23236.0,24.0,29.0
4319,204319,1,Self Enquiry,1,Small Business,Male,4,4.0,Basic,5.0,Married,7.0,0,5,1,2.0,Executive,22709.0,10.0,26.0
4320,204320,0,Self Enquiry,1,Small Business,Male,3,5.0,Standard,3.0,Married,4.0,1,1,1,1.0,Senior Manager,26647.0,10.0,53.0
4321,204321,0,Self Enquiry,1,Salaried,Male,4,4.0,Basic,3.0,Married,5.0,0,5,0,3.0,Executive,21332.0,17.0,46.0
4322,204322,0,Self Enquiry,1,Salaried,Female,2,4.0,Super Deluxe,3.0,Married,4.0,0,5,1,0.0,AVP,35233.0,11.0,53.0
4323,204323,0,Company Invited,1,Salaried,Female,4,4.0,Deluxe,3.0,Married,4.0,0,3,1,2.0,Manager,23234.0,36.0,43.0
4324,204324,0,Self Enquiry,1,Salaried,Fe Male,3,6.0,Deluxe,3.0,Unmarried,4.0,0,1,1,1.0,Manager,24769.0,9.0,31.0
4325,204325,0,Self Enquiry,1,Salaried,Female,3,4.0,King,5.0,Married,7.0,0,5,1,1.0,VP,38244.0,14.0,61.0
4326,204326,0,Self Enquiry,1,Small Business,Female,3,4.0,Deluxe,3.0,Married,4.0,0,5,1,2.0,Manager,23488.0,25.0,47.0
4327,204327,0,Company Invited,1,Large Business,Female,3,5.0,Deluxe,3.0,Married,2.0,0,3,0,2.0,Manager,23201.0,35.0,43.0
4328,204328,1,Self Enquiry,3,Large Business,Female,4,4.0,Basic,4.0,Unmarried,3.0,1,4,0,1.0,Executive,21880.0,7.0,25.0
4329,204329,1,Company Invited,3,Small Business,Female,3,6.0,Basic,3.0,Married,2.0,0,4,0,2.0,Executive,21029.0,13.0,35.0
4330,204330,0,Company Invited,1,Salaried,Male,3,4.0,Basic,3.0,Married,3.0,1,5,1,1.0,Executive,20380.0,9.0,39.0
4331,204331,0,Self Enquiry,3,Salaried,Female,4,4.0,King,3.0,Married,0.0,0,3,1,1.0,VP,36719.0,9.0,41.0
4332,204332,0,Self Enquiry,1,Salaried,Female,3,4.0,Basic,3.0,Married,3.0,0,3,0,1.0,Executive,21564.0,30.0,27.0
4333,204333,0,Company Invited,1,Salaried,Male,3,4.0,Basic,3.0,Married,6.0,0,3,1,1.0,Executive,20775.0,10.0,31.0
4334,204334,0,Self Enquiry,1,Small Business,Male,4,5.0,Standard,3.0,Married,3.0,0,1,0,3.0,Senior Manager,30613.0,10.0,30.0
4335,204335,1,Self Enquiry,1,Large Business,Female,4,5.0,Basic,4.0,Married,7.0,0,3,1,3.0,Executive,21224.0,32.0,30.0
4336,204336,1,Self Enquiry,2,Large Business,Male,3,5.0,Basic,3.0,Single,3.0,0,3,0,1.0,Executive,21242.0,9.0,20.0
4337,204337,0,Company Invited,3,Salaried,Female,4,4.0,Standard,5.0,Married,2.0,0,1,1,2.0,Senior Manager,27090.0,29.0,31.0
4338,204338,0,Self Enquiry,3,Small Business,Male,3,5.0,Super Deluxe,3.0,Married,5.0,0,3,1,1.0,AVP,32796.0,36.0,58.0
4339,204339,0,Self Enquiry,1,Salaried,Male,3,5.0,Super Deluxe,3.0,Married,0.0,0,5,1,2.0,AVP,35724.0,36.0,51.0
4340,204340,0,Company Invited,1,Small Business,Female,3,4.0,Basic,3.0,Single,2.0,0,4,1,1.0,Executive,21242.0,9.0,31.0
4341,204341,0,Company Invited,3,Small Business,Female,4,5.0,Standard,5.0,Married,6.0,0,1,1,1.0,Senior Manager,28944.0,35.0,61.0
4342,204342,0,Self Enquiry,1,Small Business,Female,4,4.0,Deluxe,3.0,Married,7.0,0,1,0,1.0,Manager,23748.0,9.0,48.0
4343,204343,0,Self Enquiry,1,Salaried,Male,3,4.0,Super Deluxe,3.0,Married,0.0,0,5,1,1.0,AVP,36539.0,9.0,47.0
4344,204344,0,Self Enquiry,1,Salaried,Male,3,6.0,Basic,3.0,Unmarried,2.0,0,4,1,2.0,Executive,22908.0,29.0,36.0
4345,204345,0,Self Enquiry,1,Salaried,Female,3,4.0,Deluxe,3.0,Unmarried,2.0,0,1,0,1.0,Manager,22458.0,6.0,55.0
4346,204346,0,Self Enquiry,1,Salaried,Male,4,5.0,Basic,3.0,Married,5.0,0,5,1,3.0,Executive,21446.0,9.0,35.0
4347,204347,0,Self Enquiry,3,Small Business,Female,4,5.0,Standard,3.0,Married,4.0,1,1,0,1.0,Senior Manager,27749.0,17.0,47.0
4348,204348,0,Self Enquiry,1,Salaried,Male,3,4.0,Standard,4.0,Married,3.0,0,3,0,1.0,Senior Manager,29326.0,16.0,32.0
4349,204349,1,Self Enquiry,1,Small Business,Male,3,4.0,Standard,3.0,Married,2.0,1,5,1,1.0,Senior Manager,32288.0,22.0,34.0
4350,204350,1,Self Enquiry,1,Small Business,Male,3,6.0,Basic,3.0,Married,2.0,0,5,0,1.0,Executive,22086.0,17.0,34.0
4351,204351,0,Self Enquiry,3,Small Business,Male,3,4.0,Basic,4.0,Unmarried,2.0,0,1,0,1.0,Executive,21661.0,14.0,31.0
4352,204352,0,Self Enquiry,1,Salaried,Male,4,4.0,Standard,3.0,Married,6.0,1,1,0,1.0,Senior Manager,26310.0,23.0,36.0
4353,204353,1,Company Invited,1,Salaried,Male,4,4.0,Standard,3.0,Married,5.0,0,3,1,1.0,Senior Manager,28502.0,27.0,32.0
4354,204354,1,Company Invited,2,Salaried,Female,3,4.0,Standard,5.0,Married,2.0,1,3,1,1.0,Senior Manager,28628.0,30.0,35.0
4355,204355,0,Company Invited,1,Salaried,Male,4,4.0,Basic,3.0,Married,6.0,0,3,0,2.0,Executive,20771.0,12.0,43.0
4356,204356,0,Company Invited,3,Small Business,Male,3,4.0,Standard,3.0,Single,3.0,0,1,1,2.0,Senior Manager,28658.0,17.0,37.0
4357,204357,1,Company Invited,1,Large Business,Male,4,5.0,Basic,3.0,Unmarried,7.0,0,5,0,1.0,Executive,22572.0,11.0,23.0
4358,204358,0,Self Enquiry,3,Small Business,Female,3,4.0,Deluxe,3.0,Married,4.0,0,5,1,1.0,Manager,22729.0,9.0,49.0
4359,204359,0,Self Enquiry,3,Salaried,Female,3,4.0,Super Deluxe,4.0,Single,5.0,0,1,1,0.0,AVP,35513.0,25.0,56.0
4360,204360,0,Company Invited,3,Salaried,Male,3,4.0,Deluxe,3.0,Unmarried,2.0,0,1,0,2.0,Manager,24908.0,17.0,42.0
4361,204361,0,Self Enquiry,3,Small Business,Male,3,4.0,Deluxe,3.0,Married,2.0,0,3,0,2.0,Manager,23395.0,7.0,36.0
4362,204362,0,Self Enquiry,1,Salaried,Female,4,4.0,Super Deluxe,3.0,Single,2.0,0,5,1,1.0,AVP,31915.0,13.0,41.0
4363,204363,0,Company Invited,1,Salaried,Female,3,4.0,Basic,3.0,Married,3.0,0,1,1,2.0,Executive,22433.0,15.0,40.0
4364,204364,0,Self Enquiry,3,Salaried,Male,4,4.0,Deluxe,3.0,Unmarried,6.0,1,5,1,2.0,Manager,25260.0,9.0,32.0
4365,204365,0,Self Enquiry,1,Small Business,Male,3,4.0,Standard,5.0,Married,3.0,1,1,1,1.0,Senior Manager,26084.0,31.0,43.0
4366,204366,0,Self Enquiry,3,Salaried,Male,4,4.0,Deluxe,4.0,Married,2.0,0,5,1,3.0,Manager,23483.0,9.0,46.0
4367,204367,1,Company Invited,2,Salaried,Female,3,4.0,Basic,3.0,Married,2.0,1,5,0,2.0,Executive,21419.0,24.0,27.0
4368,204368,0,Self Enquiry,1,Large Business,Male,3,4.0,Deluxe,3.0,Married,6.0,0,5,1,1.0,Manager,22940.0,26.0,30.0
4369,204369,0,Self Enquiry,1,Small Business,Female,4,2.0,Super Deluxe,3.0,Married,6.0,0,1,1,0.0,AVP,34862.0,7.0,34.0
4370,204370,0,Self Enquiry,3,Salaried,Male,3,5.0,Standard,3.0,Married,2.0,0,3,1,1.0,Senior Manager,30235.0,14.0,32.0
4371,204371,1,Company Invited,3,Small Business,Male,4,4.0,Basic,4.0,Single,3.0,1,4,1,1.0,Executive,20556.0,12.0,19.0
4372,204372,0,Company Invited,3,Salaried,Male,3,6.0,Standard,5.0,Married,5.0,0,5,0,2.0,Senior Manager,29610.0,35.0,41.0
4373,204373,0,Company Invited,1,Salaried,Fe Male,4,5.0,Deluxe,3.0,Unmarried,4.0,1,1,0,1.0,Manager,25489.0,9.0,42.0
4374,204374,0,Self Enquiry,3,Small Business,Male,3,4.0,Deluxe,3.0,Married,7.0,0,5,0,1.0,Manager,22984.0,36.0,27.0
4375,204375,0,Self Enquiry,3,Small Business,Fe Male,4,4.0,Deluxe,3.0,Unmarried,3.0,0,4,1,1.0,Manager,23537.0,7.0,36.0
4376,204376,0,Self Enquiry,3,Salaried,Male,4,2.0,Deluxe,3.0,Unmarried,3.0,0,3,0,1.0,Manager,24015.0,28.0,35.0
4377,204377,1,Self Enquiry,1,Large Business,Male,4,6.0,Basic,3.0,Single,3.0,1,3,0,2.0,Executive,21018.0,31.0,27.0
4378,204378,0,Self Enquiry,1,Large Business,Fe Male,3,4.0,Standard,3.0,Unmarried,6.0,0,5,1,1.0,Senior Manager,26169.0,7.0,38.0
4379,204379,0,Company Invited,1,Small Business,Female,3,4.0,Standard,3.0,Married,7.0,0,3,0,2.0,Senior Manager,29205.0,25.0,47.0
4380,204380,0,Self Enquiry,3,Salaried,Female,4,4.0,Super Deluxe,5.0,Married,2.0,0,5,1,0.0,AVP,35273.0,9.0,42.0
4381,204381,0,Company Invited,3,Small Business,Male,4,4.0,Standard,4.0,Married,3.0,0,1,1,3.0,Senior Manager,27512.0,16.0,38.0
4382,204382,0,Self Enquiry,1,Large Business,Male,4,4.0,Deluxe,5.0,Married,5.0,1,4,1,2.0,Manager,24255.0,13.0,53.0
4383,204383,1,Company Invited,3,Salaried,Male,3,2.0,Deluxe,3.0,Married,2.0,0,3,1,1.0,Manager,23385.0,18.0,33.0
4384,204384,0,Company Invited,3,Small Business,Male,3,4.0,Basic,3.0,Married,2.0,0,4,1,2.0,Executive,21078.0,31.0,25.0
4385,204385,0,Self Enquiry,1,Small Business,Female,4,4.0,Deluxe,3.0,Married,5.0,0,3,0,2.0,Manager,28502.0,17.0,39.0
4386,204386,0,Self Enquiry,1,Salaried,Female,4,4.0,Deluxe,4.0,Married,8.0,0,1,1,3.0,Manager,25125.0,7.0,38.0
4387,204387,0,Self Enquiry,1,Salaried,Male,3,5.0,King,3.0,Married,0.0,1,3,1,1.0,VP,38180.0,25.0,50.0
4388,204388,0,Self Enquiry,1,Small Business,Male,3,2.0,Basic,3.0,Married,3.0,1,4,0,1.0,Executive,21403.0,30.0,25.0
4389,204389,0,Self Enquiry,3,Small Business,Male,4,4.0,Deluxe,4.0,Married,3.0,0,3,0,1.0,Manager,24950.0,35.0,27.0
4390,204390,0,Self Enquiry,1,Salaried,Male,4,5.0,Basic,4.0,Married,3.0,0,3,1,2.0,Executive,20805.0,24.0,25.0
4391,204391,0,Company Invited,2,Small Business,Male,4,4.0,King,4.0,Married,0.0,0,1,1,3.0,VP,36878.0,10.0,51.0
4392,204392,0,Self Enquiry,3,Small Business,Male,3,4.0,Basic,3.0,Married,3.0,0,3,1,2.0,Executive,20774.0,20.0,26.0
4393,204393,1,Company Invited,1,Salaried,Female,3,4.0,Basic,3.0,Married,3.0,1,4,0,1.0,Executive,21564.0,14.0,25.0
4394,204394,1,Company Invited,3,Salaried,Male,4,5.0,Basic,5.0,Married,3.0,0,5,1,3.0,Executive,20711.0,19.0,31.0
4395,204395,0,Self Enquiry,1,Salaried,Male,3,5.0,Basic,3.0,Married,3.0,1,1,1,2.0,Executive,22300.0,7.0,35.0
4396,204396,1,Self Enquiry,3,Small Business,Male,3,4.0,Deluxe,5.0,Married,4.0,0,1,0,2.0,Manager,22911.0,20.0,32.0
4397,204397,0,Self Enquiry,1,Salaried,Male,3,5.0,Deluxe,3.0,Unmarried,6.0,0,1,1,1.0,Manager,22359.0,32.0,36.0
4398,204398,0,Self Enquiry,3,Small Business,Male,4,2.0,Deluxe,3.0,Married,6.0,0,5,1,2.0,Manager,24138.0,13.0,32.0
4399,204399,0,Self Enquiry,1,Small Business,Female,4,5.0,Basic,3.0,Married,2.0,0,1,0,2.0,Executive,20865.0,13.0,28.0
4400,204400,0,Self Enquiry,3,Small Business,Male,4,4.0,Deluxe,3.0,Married,6.0,1,3,0,3.0,Manager,28280.0,9.0,38.0
4401,204401,0,Self Enquiry,1,Salaried,Female,3,5.0,Basic,4.0,Unmarried,3.0,0,4,0,2.0,Executive,21514.0,7.0,21.0
4402,204402,0,Self Enquiry,1,Salaried,Female,3,4.0,Deluxe,3.0,Married,3.0,0,1,0,1.0,Manager,22767.0,9.0,43.0
4403,204403,0,Self Enquiry,1,Salaried,Male,3,5.0,Super Deluxe,3.0,Married,6.0,1,3,1,0.0,AVP,35305.0,13.0,44.0
4404,204404,0,Self Enquiry,1,Salaried,Female,3,4.0,Basic,5.0,Unmarried,5.0,0,1,0,2.0,Executive,21297.0,7.0,39.0
4405,204405,0,Company Invited,1,Small Business,Male,4,4.0,Deluxe,3.0,Married,5.0,1,3,1,3.0,Manager,24357.0,16.0,44.0
4406,204406,0,Self Enquiry,1,Salaried,Female,3,5.0,Super Deluxe,5.0,Married,2.0,0,4,0,1.0,AVP,34080.0,7.0,49.0
4407,204407,0,Self Enquiry,2,Salaried,Fe Male,3,5.0,Deluxe,3.0,Unmarried,6.0,0,5,1,2.0,Manager,24663.0,7.0,45.0
4408,204408,0,Self Enquiry,3,Large Business,Female,3,4.0,Basic,3.0,Married,3.0,1,5,1,1.0,Executive,21257.0,21.0,35.0
4409,204409,1,Self Enquiry,3,Small Business,Male,3,4.0,Basic,5.0,Married,2.0,0,5,1,2.0,Executive,21719.0,9.0,28.0
4410,204410,0,Self Enquiry,3,Large Business,Male,3,4.0,Basic,3.0,Unmarried,3.0,0,1,0,1.0,Executive,22125.0,29.0,22.0
4411,204411,0,Self Enquiry,1,Salaried,Male,3,4.0,King,3.0,Married,0.0,1,1,0,2.0,VP,38191.0,10.0,45.0
4412,204412,0,Self Enquiry,1,Small Business,Male,4,4.0,Basic,3.0,Married,2.0,0,1,1,2.0,Executive,21451.0,13.0,23.0
4413,204413,0,Self Enquiry,3,Small Business,Male,3,4.0,Deluxe,3.0,Married,2.0,0,1,0,1.0,Manager,25782.0,15.0,34.0
4414,204414,0,Self Enquiry,1,Salaried,Female,4,4.0,Deluxe,3.0,Married,3.0,1,5,1,3.0,Manager,25000.0,16.0,33.0
4415,204415,0,Company Invited,1,Small Business,Female,4,4.0,Basic,3.0,Married,3.0,0,3,1,2.0,Executive,20761.0,10.0,31.0
4416,204416,0,Self Enquiry,3,Small Business,Fe Male,3,4.0,Deluxe,5.0,Unmarried,2.0,0,1,1,2.0,Manager,27059.0,7.0,54.0
4417,204417,0,Self Enquiry,1,Salaried,Male,3,4.0,Basic,3.0,Married,3.0,0,3,1,2.0,Executive,21369.0,7.0,35.0
4418,204418,1,Company Invited,3,Salaried,Female,4,4.0,Deluxe,5.0,Married,4.0,0,1,0,3.0,Manager,22964.0,33.0,46.0
4419,204419,0,Self Enquiry,1,Salaried,Female,4,4.0,Basic,3.0,Married,3.0,1,1,0,2.0,Executive,21337.0,13.0,27.0
4420,204420,0,Self Enquiry,1,Salaried,Male,3,4.0,Standard,3.0,Married,3.0,0,1,1,1.0,Senior Manager,28112.0,10.0,38.0
4421,204421,0,Self Enquiry,3,Small Business,Female,4,4.0,Deluxe,3.0,Married,3.0,0,1,0,1.0,Manager,24239.0,10.0,30.0
4422,204422,0,Self Enquiry,1,Salaried,Male,3,6.0,Deluxe,3.0,Unmarried,3.0,0,5,0,2.0,Manager,25324.0,13.0,36.0
4423,204423,0,Company Invited,1,Salaried,Male,2,4.0,Deluxe,3.0,Married,5.0,0,5,1,1.0,Manager,26403.0,13.0,34.0
4424,204424,0,Self Enquiry,2,Small Business,Male,3,4.0,Standard,4.0,Married,4.0,0,3,1,2.0,Senior Manager,29403.0,26.0,55.0
4425,204425,0,Self Enquiry,1,Small Business,Male,3,5.0,Deluxe,4.0,Married,4.0,1,4,0,2.0,Manager,27525.0,16.0,37.0
4426,204426,0,Self Enquiry,1,Small Business,Male,3,5.0,Basic,3.0,Single,2.0,0,1,1,2.0,Executive,20723.0,10.0,28.0
4427,204427,1,Self Enquiry,1,Small Business,Male,3,4.0,Basic,3.0,Single,3.0,1,5,1,2.0,Executive,19687.0,15.194834362717575,21.0
4428,204428,1,Company Invited,1,Salaried,Male,4,4.0,Basic,5.0,Unmarried,3.0,1,5,1,1.0,Executive,22026.0,10.0,34.0
4429,204429,0,Company Invited,1,Salaried,Male,3,0.0,Basic,3.0,Married,3.0,0,1,1,2.0,Executive,19959.0,10.0,36.0
4430,204430,0,Self Enquiry,1,Small Business,Male,3,2.0,Basic,5.0,Married,4.0,0,4,0,2.0,Executive,21497.0,11.0,24.0
4431,204431,0,Self Enquiry,3,Salaried,Male,3,2.0,Deluxe,4.0,Married,2.0,0,4,1,1.0,Manager,23529.0,15.0,26.0
4432,204432,0,Self Enquiry,3,Small Business,Female,3,5.0,Deluxe,3.0,Unmarried,2.0,0,1,1,1.0,Manager,22706.0,14.0,39.0
4433,204433,0,Company Invited,1,Salaried,Male,4,6.0,Basic,3.0,Married,3.0,0,1,0,3.0,Executive,21398.0,7.0,30.0
4434,204434,0,Self Enquiry,3,Small Business,Male,3,2.0,Deluxe,4.0,Married,5.0,0,3,0,2.0,Manager,26798.0,9.0,49.0
4435,204435,0,Company Invited,3,Small Business,Female,4,2.0,Deluxe,3.0,Married,3.0,1,1,1,1.0,Manager,23325.0,10.0,28.0
4436,204436,0,Self Enquiry,1,Salaried,Male,4,2.0,Basic,3.0,Unmarried,5.0,0,4,1,3.0,Executive,23358.0,17.0,38.0
4437,204437,0,Self Enquiry,1,Small Business,Male,4,2.0,Basic,3.0,Married,3.0,1,1,0,2.0,Executive,21899.0,35.0,51.0
4438,204438,0,Self Enquiry,1,Small Business,Fe Male,3,5.0,Standard,4.0,Unmarried,3.0,0,1,1,1.0,Senior Manager,27299.0,16.0,35.0
4439,204439,1,Self Enquiry,3,Salaried,Female,4,4.0,Deluxe,3.0,Unmarried,2.0,0,1,1,2.0,Manager,23255.0,10.0,25.0
4440,204440,0,Self Enquiry,1,Large Business,Female,4,5.0,Deluxe,3.0,Unmarried,3.0,0,1,1,2.0,Manager,23231.0,9.0,40.0
4441,204441,0,Self Enquiry,3,Small Business,Male,3,4.0,Deluxe,3.0,Unmarried,3.0,0,4,1,2.0,Manager,24074.0,17.0,33.0
4442,204442,1,Company Invited,3,Large Business,Male,3,4.0,Deluxe,3.0,Married,5.0,1,5,0,1.0,Manager,25474.0,15.0,51.0
4443,204443,0,Self Enquiry,1,Salaried,Fe Male,3,2.0,Deluxe,3.0,Unmarried,2.0,0,1,0,1.0,Manager,26303.0,7.0,39.0
